X,                                          T,                                              var_rho,
3.850385174155235291e-02 9.775336384773254395e-01 9.131184816360473633e-01
3.860386088490486145e-02 9.774743914604187012e-01 9.128971099853515625e-01
3.870387002825737000e-02 9.774149656295776367e-01 9.126751422882080078e-01
3.880387917160987854e-02 9.773555397987365723e-01 9.124531745910644531e-01
3.890389204025268555e-02 9.772961735725402832e-01 9.122315049171447754e-01
3.900390118360519409e-02 9.772367477416992188e-01 9.120096564292907715e-01
3.910391032695770264e-02 9.771773815155029297e-01 9.117880463600158691e-01
3.920391947031021118e-02 9.771180152893066406e-01 9.115664958953857422e-01
3.930392861366271973e-02 9.770584702491760254e-01 9.113443493843078613e-01
3.940394148230552673e-02 9.769991040229797363e-01 9.111228585243225098e-01
3.950395062565803528e-02 9.769397377967834473e-01 9.109014272689819336e-01
3.960395976901054382e-02 9.768802523612976074e-01 9.106795787811279297e-01
3.970396891236305237e-02 9.768207669258117676e-01 9.104577898979187012e-01
3.980398178100585938e-02 9.767614006996154785e-01 9.102364778518676758e-01
3.990399092435836792e-02 9.767019152641296387e-01 9.100147485733032227e-01
4.000400006771087646e-02 9.766424298286437988e-01 9.097930788993835449e-01
4.010400921106338501e-02 9.765830039978027344e-01 9.095717072486877441e-01
4.020402207970619202e-02 9.765235185623168945e-01 9.093500971794128418e-01
4.030403122305870056e-02 9.764640927314758301e-01 9.091287851333618164e-01
4.040404036641120911e-02 9.764046072959899902e-01 9.089072346687316895e-01
4.050404950976371765e-02 9.763450026512145996e-01 9.086853265762329102e-01
4.060405865311622620e-02 9.762855768203735352e-01 9.084641337394714355e-01
4.070407152175903320e-02 9.762261509895324707e-01 9.082429409027099609e-01
4.080408066511154175e-02 9.761665463447570801e-01 9.080211520195007324e-01
4.090408980846405029e-02 9.761070609092712402e-01 9.077998399734497070e-01
4.100409895181655884e-02 9.760475754737854004e-01 9.075785875320434570e-01
4.110411182045936584e-02 9.759879708290100098e-01 9.073569178581237793e-01
4.120412096381187439e-02 9.759285449981689453e-01 9.071359038352966309e-01
4.130413010716438293e-02 9.758689999580383301e-01 9.069145321846008301e-01
4.140413925051689148e-02 9.758093953132629395e-01 9.066929817199707031e-01
4.150415211915969849e-02 9.757499098777770996e-01 9.064719676971435547e-01
4.160416126251220703e-02 9.756903648376464844e-01 9.062507152557373047e-01
4.170417040586471558e-02 9.756307601928710938e-01 9.060292840003967285e-01
4.180417954921722412e-02 9.755712151527404785e-01 9.058080911636352539e-01
4.190418869256973267e-02 9.755116105079650879e-01 9.055867195129394531e-01
4.200420156121253967e-02 9.754521250724792480e-01 9.053658843040466309e-01
4.210421070456504822e-02 9.753925204277038574e-01 9.051446318626403809e-01
4.220421984791755676e-02 9.753329157829284668e-01 9.049233794212341309e-01
4.230422899127006531e-02 9.752733111381530762e-01 9.047021865844726562e-01
4.240424185991287231e-02 9.752137064933776855e-01 9.044810533523559570e-01
4.250425100326538086e-02 9.751541018486022949e-01 9.042599201202392578e-01
4.260426014661788940e-02 9.750944972038269043e-01 9.040389060974121094e-01
4.270426928997039795e-02 9.750348925590515137e-01 9.038178324699401855e-01
4.280428215861320496e-02 9.749753475189208984e-01 9.035971164703369141e-01
4.290429130196571350e-02 9.749155640602111816e-01 9.033755064010620117e-01
4.300430044531822205e-02 9.748560190200805664e-01 9.031547904014587402e-01
4.310430958867073059e-02 9.747963547706604004e-01 9.029337167739868164e-01
4.320431873202323914e-02 9.747366905212402344e-01 9.027127027511596680e-01
4.330433160066604614e-02 9.746770262718200684e-01 9.024916887283325195e-01
4.340434074401855469e-02 9.746173620223999023e-01 9.022707343101501465e-01
4.350434988737106323e-02 9.745576977729797363e-01 9.020497798919677734e-01
4.360435903072357178e-02 9.744980335235595703e-01 9.018288850784301758e-01
4.370437189936637878e-02 9.744383096694946289e-01 9.016078710556030273e-01
4.380438104271888733e-02 9.743787050247192383e-01 9.013872742652893066e-01
4.390439018607139587e-02 9.743189215660095215e-01 9.011660814285278320e-01
4.400439932942390442e-02 9.742593169212341309e-01 9.009456038475036621e-01
4.410441219806671143e-02 9.741995930671691895e-01 9.007247090339660645e-01
4.420442134141921997e-02 9.741398692131042480e-01 9.005038142204284668e-01
4.430443048477172852e-02 9.740801453590393066e-01 9.002829790115356445e-01
4.440443962812423706e-02 9.740203619003295898e-01 9.000620245933532715e-01
4.450444877147674561e-02 9.739607572555541992e-01 8.998417258262634277e-01
4.460446164011955261e-02 9.739008545875549316e-01 8.996203541755676270e-01
4.470447078347206116e-02 9.738412499427795410e-01 8.994001746177673340e-01
4.480447992682456970e-02 9.737815260887145996e-01 8.991795182228088379e-01
4.490448907017707825e-02 9.737218022346496582e-01 8.989589810371398926e-01
4.500450193881988525e-02 9.736620187759399414e-01 8.987382054328918457e-01
4.510451108217239380e-02 9.736022353172302246e-01 8.985174894332885742e-01
4.520452022552490234e-02 9.735425114631652832e-01 8.982970714569091797e-01
4.530452936887741089e-02 9.734826683998107910e-01 8.980761766433715820e-01
4.540454223752021790e-02 9.734228253364562988e-01 8.978554010391235352e-01
4.550455138087272644e-02 9.733631014823913574e-01 8.976350426673889160e-01
4.560456052422523499e-02 9.733033776283264160e-01 8.974147439002990723e-01
4.570456966757774353e-02 9.732435345649719238e-01 8.971940875053405762e-01
4.580457881093025208e-02 9.731836915016174316e-01 8.969734311103820801e-01
4.590459167957305908e-02 9.731239080429077148e-01 8.967530131340026855e-01
4.600460082292556763e-02 9.730640053749084473e-01 8.965322375297546387e-01
4.610460996627807617e-02 9.730041623115539551e-01 8.963117599487304688e-01
4.620461910963058472e-02 9.729444384574890137e-01 8.960916996002197266e-01
4.630463197827339172e-02 9.728844761848449707e-01 8.958708047866821289e-01
4.640464112162590027e-02 9.728246927261352539e-01 8.956506252288818359e-01
4.650465026497840881e-02 9.727649092674255371e-01 8.954305052757263184e-01
4.660465940833091736e-02 9.727049469947814941e-01 8.952097296714782715e-01
4.670467227697372437e-02 9.726451635360717773e-01 8.949896693229675293e-01
4.680468142032623291e-02 9.725852608680725098e-01 8.947691917419433594e-01
4.690469056367874146e-02 9.725254178047180176e-01 8.945490121841430664e-01
4.700469970703125000e-02 9.724655747413635254e-01 8.943288326263427734e-01
4.710470885038375854e-02 9.724057316780090332e-01 8.941087126731872559e-01
4.720472171902656555e-02 9.723457694053649902e-01 8.938881754875183105e-01
4.730473086237907410e-02 9.722858667373657227e-01 8.936679363250732422e-01
4.740474000573158264e-02 9.722259640693664551e-01 8.934477567672729492e-01
4.750474914908409119e-02 9.721660017967224121e-01 8.932273387908935547e-01
4.760476201772689819e-02 9.721060991287231445e-01 8.930072188377380371e-01
4.770477116107940674e-02 9.720463156700134277e-01 8.927875757217407227e-01
4.780478030443191528e-02 9.719862341880798340e-01 8.925668597221374512e-01
4.790478944778442383e-02 9.719263911247253418e-01 8.923470377922058105e-01
4.800480231642723083e-02 9.718664288520812988e-01 8.921268582344055176e-01
4.810481145977973938e-02 9.718064665794372559e-01 8.919066786766052246e-01
4.820482060313224792e-02 9.717465043067932129e-01 8.916866183280944824e-01
4.830482974648475647e-02 9.716865420341491699e-01 8.914664983749389648e-01
4.840483888983726501e-02 9.716265797615051270e-01 8.912464976310729980e-01
4.850485175848007202e-02 9.715665578842163086e-01 8.910263180732727051e-01
4.860486090183258057e-02 9.715066552162170410e-01 8.908065557479858398e-01
4.870487004518508911e-02 9.714466333389282227e-01 8.905864357948303223e-01
4.880487918853759766e-02 9.713866114616394043e-01 8.903663754463195801e-01
4.890489205718040466e-02 9.713266491889953613e-01 8.901465535163879395e-01
4.900490120053291321e-02 9.712666273117065430e-01 8.899265527725219727e-01
4.910491034388542175e-02 9.712066650390625000e-01 8.897067904472351074e-01
4.920491948723793030e-02 9.711466431617736816e-01 8.894868493080139160e-01
4.930492863059043884e-02 9.710865616798400879e-01 8.892667889595031738e-01
4.940494149923324585e-02 9.710265994071960449e-01 8.890471458435058594e-01
4.950495064258575439e-02 9.709665775299072266e-01 8.888273835182189941e-01
4.960495978593826294e-02 9.709064364433288574e-01 8.886071443557739258e-01
4.970496892929077148e-02 9.708464741706848145e-01 8.883876800537109375e-01
4.980498179793357849e-02 9.707863926887512207e-01 8.881677985191345215e-01
4.990499094128608704e-02 9.707264304161071777e-01 8.879483342170715332e-01
5.000500008463859558e-02 9.706663489341735840e-01 8.877285718917846680e-01
5.010500922799110413e-02 9.706062674522399902e-01 8.875087499618530273e-01
5.020502209663391113e-02 9.705461263656616211e-01 8.872888088226318359e-01
5.030503123998641968e-02 9.704859852790832520e-01 8.870689272880554199e-01
5.040504038333892822e-02 9.704259634017944336e-01 8.868494629859924316e-01
5.050504952669143677e-02 9.703658819198608398e-01 8.866298794746398926e-01
5.060505867004394531e-02 9.703057408332824707e-01 8.864101171493530273e-01
5.070507153868675232e-02 9.702456593513488770e-01 8.861905932426452637e-01
5.080508068203926086e-02 9.701855778694152832e-01 8.859710693359375000e-01
5.090508982539176941e-02 9.701253771781921387e-01 8.857511878013610840e-01
5.100509896874427795e-02 9.700652956962585449e-01 8.855317831039428711e-01
5.110511183738708496e-02 9.700052142143249512e-01 8.853124380111694336e-01
5.120512098073959351e-02 9.699450135231018066e-01 8.850926756858825684e-01
5.130513012409210205e-02 9.698848128318786621e-01 8.848729729652404785e-01
5.140513926744461060e-02 9.698247909545898438e-01 8.846539258956909180e-01
5.150515213608741760e-02 9.697645306587219238e-01 8.844341039657592773e-01
5.160516127943992615e-02 9.697043299674987793e-01 8.842145204544067383e-01
5.170517042279243469e-02 9.696442484855651855e-01 8.839953541755676270e-01
5.180517956614494324e-02 9.695840477943420410e-01 8.837758898735046387e-01
5.190518870949745178e-02 9.695238471031188965e-01 8.835564255714416504e-01
5.200520157814025879e-02 9.694637656211853027e-01 8.833373785018920898e-01
5.210521072149276733e-02 9.694035649299621582e-01 8.831180334091186523e-01
5.220521986484527588e-02 9.693433642387390137e-01 8.828986883163452148e-01
5.230522900819778442e-02 9.692831635475158691e-01 8.826793432235717773e-01
5.240524187684059143e-02 9.692228436470031738e-01 8.824596405029296875e-01
5.250525102019309998e-02 9.691626429557800293e-01 8.822404146194458008e-01
5.260526016354560852e-02 9.691025018692016602e-01 8.820214867591857910e-01
5.270526930689811707e-02 9.690421819686889648e-01 8.818019032478332520e-01
5.280528217554092407e-02 9.689819812774658203e-01 8.815827965736389160e-01
5.290529131889343262e-02 9.689217805862426758e-01 8.813636898994445801e-01
5.300530046224594116e-02 9.688615798950195312e-01 8.811447024345397949e-01
5.310530960559844971e-02 9.688012003898620605e-01 8.809250593185424805e-01
5.320531874895095825e-02 9.687411189079284668e-01 8.807065486907958984e-01
5.330533161759376526e-02 9.686807990074157715e-01 8.804872035980224609e-01
5.340534076094627380e-02 9.686204195022583008e-01 8.802677392959594727e-01
5.350534990429878235e-02 9.685602188110351562e-01 8.800488710403442383e-01
5.360535904765129089e-02 9.684998989105224609e-01 8.798297047615051270e-01
5.370537191629409790e-02 9.684396386146545410e-01 8.796107172966003418e-01
5.380538105964660645e-02 9.683793187141418457e-01 8.793916106224060059e-01
5.390539020299911499e-02 9.683189988136291504e-01 8.791725039482116699e-01
5.400539934635162354e-02 9.682587385177612305e-01 8.789536952972412109e-01
5.410541221499443054e-02 9.681984782218933105e-01 8.787348866462707520e-01
5.420542135834693909e-02 9.681380391120910645e-01 8.785154819488525391e-01
5.430543050169944763e-02 9.680777192115783691e-01 8.782966136932373047e-01
5.440543964505195618e-02 9.680174589157104492e-01 8.780779242515563965e-01
5.450544878840446472e-02 9.679570794105529785e-01 8.778588771820068359e-01
5.460546165704727173e-02 9.678966999053955078e-01 8.776398301124572754e-01
5.470547080039978027e-02 9.678363800048828125e-01 8.774210810661315918e-01
5.480547994375228882e-02 9.677760004997253418e-01 8.772021532058715820e-01
5.490548908710479736e-02 9.677156805992126465e-01 8.769834637641906738e-01
5.500550195574760437e-02 9.676552414894104004e-01 8.767644166946411133e-01
5.510551109910011292e-02 9.675949215888977051e-01 8.765457868576049805e-01
5.520552024245262146e-02 9.675345420837402344e-01 8.763270378112792969e-01
5.530552938580513000e-02 9.674741625785827637e-01 8.761082887649536133e-01
5.540554225444793701e-02 9.674137234687805176e-01 8.758894205093383789e-01
5.550555139780044556e-02 9.673532843589782715e-01 8.756705522537231445e-01
5.560556054115295410e-02 9.672929644584655762e-01 8.754521608352661133e-01
5.570556968450546265e-02 9.672325253486633301e-01 8.752333521842956543e-01
5.580557882785797119e-02 9.671720862388610840e-01 8.750146031379699707e-01
5.590559169650077820e-02 9.671116471290588379e-01 8.747959136962890625e-01
5.600560083985328674e-02 9.670512080192565918e-01 8.745772838592529297e-01
5.610560998320579529e-02 9.669908881187438965e-01 8.743590712547302246e-01
5.620561912655830383e-02 9.669303297996520996e-01 8.741400837898254395e-01
5.630563199520111084e-02 9.668700098991394043e-01 8.739219903945922852e-01
5.640564113855361938e-02 9.668094515800476074e-01 8.737030625343322754e-01
5.650565028190612793e-02 9.667490124702453613e-01 8.734846115112304688e-01
5.660565942525863647e-02 9.666884541511535645e-01 8.732657432556152344e-01
5.670567229390144348e-02 9.666281342506408691e-01 8.730478286743164062e-01
5.680568143725395203e-02 9.665675759315490723e-01 8.728290200233459473e-01
5.690569058060646057e-02 9.665070772171020508e-01 8.726105093955993652e-01
5.700569972395896912e-02 9.664465785026550293e-01 8.723920583724975586e-01
5.710570886731147766e-02 9.663860201835632324e-01 8.721734285354614258e-01
5.720572173595428467e-02 9.663254618644714355e-01 8.719548583030700684e-01
5.730573087930679321e-02 9.662650227546691895e-01 8.717367053031921387e-01
5.740574002265930176e-02 9.662045836448669434e-01 8.715186119079589844e-01
5.750574916601181030e-02 9.661440253257751465e-01 8.713001608848571777e-01
5.760576203465461731e-02 9.660834670066833496e-01 8.710817098617553711e-01
5.770577117800712585e-02 9.660229086875915527e-01 8.708633184432983398e-01
5.780578032135963440e-02 9.659623503684997559e-01 8.706449866294860840e-01
5.790578946471214294e-02 9.659018516540527344e-01 8.704268932342529297e-01
5.800580233335494995e-02 9.658412337303161621e-01 8.702083826065063477e-01
5.810581147670745850e-02 9.657807350158691406e-01 8.699903488159179688e-01
5.820582062005996704e-02 9.657202363014221191e-01 8.697724342346191406e-01
5.830582976341247559e-02 9.656595587730407715e-01 8.695538043975830078e-01
5.840583890676498413e-02 9.655990004539489746e-01 8.693357110023498535e-01
5.850585177540779114e-02 9.655383825302124023e-01 8.691174387931823730e-01
5.860586091876029968e-02 9.654778242111206055e-01 8.688994050025939941e-01
5.870587006211280823e-02 9.654172062873840332e-01 8.686812520027160645e-01
5.880587920546531677e-02 9.653566479682922363e-01 8.684632778167724609e-01
5.890589207410812378e-02 9.652960300445556641e-01 8.682451844215393066e-01
5.900590121746063232e-02 9.652354121208190918e-01 8.680270910263061523e-01
5.910591036081314087e-02 9.651747345924377441e-01 8.678088784217834473e-01
5.920591950416564941e-02 9.651140570640563965e-01 8.675906658172607422e-01
5.930593237280845642e-02 9.650534987449645996e-01 8.673729300498962402e-01
5.940594151616096497e-02 9.649928212165832520e-01 8.671547770500183105e-01
5.950595065951347351e-02 9.649321436882019043e-01 8.669366836547851562e-01
5.960595980286598206e-02 9.648715257644653320e-01 8.667188882827758789e-01
5.970596894621849060e-02 9.648108482360839844e-01 8.665009140968322754e-01
5.980598181486129761e-02 9.647502303123474121e-01 8.662831187248229980e-01
